row,thread_id,group,title,comment_count,comment_id,comment_rank,comment_level,comment_level_rank,comment_timestamp,comment_user,comment_text,comment_links,solved,answer,IMDB_id,notes
537,228382352,I Need to Know,Kids Sing Along,10,228382890,3,2,1,Mon Apr 14 2014 01:26:25,ur4598306,"No, it was more than three kids.  From what I remember of it, it had a camp feel to it.",,,,,
538,228382352,I Need to Know,Kids Sing Along,10,228382959,4,3,1,Mon Apr 14 2014 01:30:35,ur2684595,"Was it only kids?  Sharon, Lois and Bram are 3 adults, there could have been more kids than that.  I haven't seen the show in years, nor do I remember that episode; looking for it on youtube.",,,,,
539,228382352,I Need to Know,Kids Sing Along,10,228383829,5,4,1,Mon Apr 14 2014 02:29:58,ur14305134,Looks like you were right. Here's the episode: Camp (1984)  It'll be like Luke Duke and the other guy. Really? Yeah. NO!,http://www.imdb.com/title/tt0761854/,,,,
540,228382352,I Need to Know,Kids Sing Along,10,228412825,6,1,2,Mon Apr 14 2014 16:15:05,ur2853417,There was Kidsongs starting in 1990.  http://www.imdb.com/title/tt0138973/?ref_=fn_tt_tt_1,http://www.imdb.com/title/tt0138973/?ref_=fn_tt_tt_1,solved,Kidsongs,tt0138973,"TV series
A Day at Old MacDonald's Farm"
541,228382352,I Need to Know,Kids Sing Along,10,228423762,7,2,2,Mon Apr 14 2014 20:44:32,ur9137494,Wee Sing?,,,,,
542,228382352,I Need to Know,Kids Sing Along,10,228424059,8,3,2,Mon Apr 14 2014 20:52:43,ur4598306,"I don't remember seeing the elephant show.  My dad is fairly certain it's this one:  King Cole's Party . Looking through clips, some of it looks familiar.   Maybe I'm thinking of another video or TV show with the John Jacob Jingleheimer Schmidt and Skip to My Lou songs.    http://m.imdb.com/title/tt0094303/",,,,,
543,228382352,I Need to Know,Kids Sing Along,10,228424458,9,2,3,Mon Apr 14 2014 21:03:30,ur4598306,"Jonathan, thats it!  This is it!  This is it!  Kidsongs: A Day at Old MacDonald's Farm: http://youtu.be/ERApeKW29dc  Thank you, it was going to bug the crap out of me.",,confirmed,,,
544,228382352,I Need to Know,Kids Sing Along,10,228442874,10,3,3,Tue Apr 15 2014 09:47:09,ur2853417,Glad to be of assistance.  God bless.,,,,,
545,229692256,I Need to Know,Movie with woman falling underground?,2,229692256,1,0,1,Wed May 14 2014 02:48:53,ur23189156,"I saw this movie years ago, it might have been a tv movie, anyway there was this family they were in this ghost town place in america and the mother fell underground outside of the place they were staying in and you could hear this scary breathing noise which was something coming after them the whole movie and you never saw it. And the movie ended with them sitting in their (crashed?) car and the camera moved in on them and they were all screaming.   That's a very fine Chardonnay your not drinking.",,,,,
546,229692256,I Need to Know,Movie with woman falling underground?,2,229692438,2,1,1,Wed May 14 2014 02:59:14,ur14326876,Disappearance (2002) http://en.wikipedia.org/wiki/Disappearance_(film)  Trailer http://www.youtube.com/watch?v=ONus3eHfVDo  Marriage is like a deck of cards. From a HEART and a DIAMOND to a CLUB and a SPADE,,unsolved,,,
547,225553062,I Need to Know,[SOLVED] TV movie about paralyzed man,4,225553062,1,0,1,Wed Feb 5 2014 12:09:58,ur2066064,"As I recall, John Ritter was in a movie that was based on a true story. It was about a man--I think he was a rodeo rider--who fell, then GOT UP and walked off, then shortly AFTERWARD lost use of his legs.  When I saw ""Leave Yesterday Behind"" in John Ritter's filmography, I thought I'd found it...but its details don't match my memory.  It's about a polo player who's injured, paralyzed, but doesn't mention that immediately after the accident he got up and walked.  Any ideas?   --  http://www.CaliforniaDreamsPhotography.com",,,,,
548,225553062,I Need to Know,[SOLVED] TV movie about paralyzed man,4,225561946,2,1,1,Wed Feb 5 2014 15:43:55,ur2407657,"A video of the scene from ""Leave Yesterday Behind"" confirms he got up and walked.   http://www.youtube.com/watch?v=Ai1Kn5wRpDY&feature=youtu.be&t= 6m38s",,solved,Leave Yesterday Behind (1978),tt0077841,
549,225553062,I Need to Know,[SOLVED] TV movie about paralyzed man,4,225572053,3,2,1,Wed Feb 5 2014 19:58:52,ur2066064,"A video of the scene from ""Leave Yesterday Behind"" confirms he got up and walked.  http://www.youtube.com/watch?v=Ai1Kn5wRpDY&feature=youtu.be&t= 6m38sWow. Thank you so much, magpie.  I'm scratching my head because I really remembered it being a cowboy-type person--not a polo player. I guess it's true...senility has firmly taken hold.     --  http://www.CaliforniaDreamsPhotography.com",,confirmed,,,
550,225553062,I Need to Know,[SOLVED] TV movie about paralyzed man,4,225572192,4,3,1,Wed Feb 5 2014 20:02:10,ur2407657,"I've lived long enough to experience just how devious my memory can be. I think partly, our mind is processing and thinking while it's taking in the experience and what we are thinking about gets mixed up with what we are experiencing and storing as a memory of that experience.",,,,,
551,227553275,I Need to Know,Movie: Detective farts in office where a couple other detectives are?,4,227553275,1,0,1,Tue Mar 25 2014 12:23:54,ur48405760,"What is the name of the movie where this one detective comes in, introduces himself to a couple others and farts really loudly? I think the movie is from the 80's and is some type of cop film or drama. I'm thinking the dad from Flight of the Navigator is in it, maybe.",,,,,
552,227553275,I Need to Know,Movie: Detective farts in office where a couple other detectives are?,4,227554560,2,1,1,Tue Mar 25 2014 12:53:56,ur3682337,"The Big Easy, maybe?  ~~~~~~~~~~~~~ Why Richard, it profits a man nothing to give his soul for the whole world... but for Wales?",,,,,
553,227553275,I Need to Know,Movie: Detective farts in office where a couple other detectives are?,4,227649736,3,2,1,Thu Mar 27 2014 14:56:39,ur48405760,"I don't think so. I don't think I've ever seen that movie. It's something overall kinda serious-minded, though. It's not like one of the Police Academy movies or anything.",,,,,
554,227553275,I Need to Know,Movie: Detective farts in office where a couple other detectives are?,4,227652375,4,1,2,Thu Mar 27 2014 16:02:52,ur38257677,The Naked Gun: From the Files of Police Squad!,,unsolved,,,
555,227823289,I Need to Know,"Name of Australian film about man with cancer, from 2000's",3,227823289,1,0,1,Mon Mar 31 2014 19:07:50,ur4141199,It was a drama/romance and had some animation segments showing the character's thoughts/dreams. Man has cancer and falls in love with lady who I think was a painter. From Mid 2000's I think.,,,,,
556,227823289,I Need to Know,"Name of Australian film about man with cancer, from 2000's",3,227826949,2,1,1,Mon Mar 31 2014 20:22:04,ur2627790,"Look Both Ways http://www.imdb.com/title/tt0382806/reference     I'm Brian, and so's my wife.",http://www.imdb.com/title/tt0382806/,solved,Look Both Ways (2005),tt0382806,
557,227823289,I Need to Know,"Name of Australian film about man with cancer, from 2000's",3,227828425,3,2,1,Mon Mar 31 2014 20:55:16,ur4141199,"Thanks, that's it",,confirmed,,,
558,228671106,I Need to Know,early 80s sci-fi movie (SOLVED),6,228671106,1,0,1,Sun Apr 20 2014 21:49:56,ur4364524,"I vaguely remember a movie that was on cable around 1984. It was set in space, and I think there were aliens who had green blood...There is a scene in which one of the aliens is chasing a kid through a spaceship, and the kid manages to escape by crawling through a space that's too small or too low for the alien to follow.   NOTE: It wasn't ""Alien"" or Aliens."" Thank you in advance!",,,,,
559,228671106,I Need to Know,early 80s sci-fi movie (SOLVED),6,228671869,2,1,1,Sun Apr 20 2014 22:13:55,ur49400342,"I don't think this happens in Explorers, but I'll mention it anyway.""Italy invented the pizza, took it to New York...but Chicago perfected it."".",,,,,
560,228671106,I Need to Know,early 80s sci-fi movie (SOLVED),6,228672063,3,2,1,Sun Apr 20 2014 22:21:00,ur4364524,"Haha, not Explorers either. But thanks anyway.",,,,,
561,228671106,I Need to Know,early 80s sci-fi movie (SOLVED),6,228673584,4,1,2,Sun Apr 20 2014 23:20:26,ur12073816,This is a wild guess:  Space Raiders (1983)   http://en.wikipedia.org/wiki/Space_Raiders_(film)  YouTube has the movie: https://www.youtube.com/watch?v=uG3J4ffxsDE    (W)hat are we without our dreams?  Making sure our fantasies  Do not overpower our realities. ~ RC,https://www.youtube.com/watch?v=uG3J4ffxsDE,solved,Space Raiders (1983),tt0086345,
562,228671106,I Need to Know,early 80s sci-fi movie (SOLVED),6,228676150,5,2,2,Mon Apr 21 2014 01:41:03,ur4364524,That's it! You are awesome.,,confirmed,,,
563,228671106,I Need to Know,early 80s sci-fi movie (SOLVED),6,228676373,6,3,1,Mon Apr 21 2014 01:53:50,ur12073816,"You're welcome!   It's been a long time since I've seen it, but your description brought it to mind. I just recently found it on YouTube and plan to watch it again.    (W)hat are we without our dreams?  Making sure our fantasies  Do not overpower our realities. ~ RC",,,,,
564,228579842,I Need to Know,Movie scene where a man's head rolls off,6,228579842,1,0,1,Fri Apr 18 2014 12:19:32,ur5333862,I saw a movie in the late 80's or early 90's when I was a little kid. Not sure if it was a TV movie or what. The one scene that has stuck with me is a bunch of people start throwing rocks at a guy and his head comes off his body and rolls over the hood of a car. That's all I remember so I know it's a long shot. A similar thing happens in The Omen but that is not the one I remember. It could've been a mannequin. Ring any bells for anyone? Thanks.,,,,,
565,228579842,I Need to Know,Movie scene where a man's head rolls off,6,228602108,2,1,1,Sat Apr 19 2014 01:53:00,ur12337356,Maybe The Borrower? http://www.imdb.com/title/tt0101502/board/?ref_=tt_bd_sm          Links to films I have scored. http://www.watcheditweeping.com/Soundtrack%20links.html,http://www.imdb.com/title/tt0101502/board/?ref_=tt_bd_sm,,,,
566,228579842,I Need to Know,Movie scene where a man's head rolls off,6,228655763,3,2,1,Sun Apr 20 2014 14:51:37,ur5333862,Gave it a watch. Thanks anyway but it's not what I'm looking for.,,,,,
567,228579842,I Need to Know,Movie scene where a man's head rolls off,6,228654897,4,1,2,Sun Apr 20 2014 14:21:34,ur1584285,"Apart from the throwing of the rock thing, there is a scene like this in An American Werewolf in London, where the chief inspector's head is bitten off and tumbles onto the hood of the car, bouncing as it goes.  There is much pleasure to be gained from useless knowledge - Bertrand Russell",,,,,
568,228579842,I Need to Know,Movie scene where a man's head rolls off,6,228655854,5,2,2,Sun Apr 20 2014 14:54:26,ur5333862,I watched this a few months ago for the first time. Amazing movie but not the one. Thanks.,,,,,
569,228579842,I Need to Know,Movie scene where a man's head rolls off,6,228770086,6,1,3,Wed Apr 23 2014 02:00:57,ur5814690,Near the end of the original RoboCop?,,unsolved,,,
570,229130735,I Need to Know,SOLVED Need SF film title plz.,2,229130735,1,0,1,Thu May 1 2014 09:17:22,ur19954672,"1950's Sci-Fi film: Humans capture invisible alien, invent projector that allows him to be seen; turns out he's terrified and screaming and running out of his type of air to breathe. Title please? You guys never fail me. TY",,,,,
571,229130735,I Need to Know,SOLVED Need SF film title plz.,2,229132746,2,1,1,Thu May 1 2014 10:05:52,ur35795025,Phantom from Space (1953)  https://www.youtube.com/watch?v=ZS6KupIdk0g   Http/1.1 Service Unavailable,http://www.imdb.com/title/tt0046186/|https://www.youtube.com/watch?v=ZS6KupIdk0g,unsolved,,,
572,228648863,I Need to Know,cant remember the title...(solved),3,228648863,1,0,1,Sun Apr 20 2014 10:58:36,ur23893094,"its about a young fighter, who for some reason cant fight for the hometown-team(dont remember why). He keeps training, though... At the end he is in the crowd watching the hometown team fighting. The visitors have a very good fighter, who kicks everybodys ass. It seems nobody can beat this guy, then our protagonist goes directly from the crowd in the ring...  ?????  english isnt my first language",,,,,
573,228648863,I Need to Know,cant remember the title...(solved),3,228651835,2,1,1,Sun Apr 20 2014 12:36:41,ur19623185,Sounds a bit like No Retreat No Surrender.,,solved,"No Retreat, No Surrender",tt0089695,aka No Retreat No Surrender
574,228648863,I Need to Know,cant remember the title...(solved),3,228659863,3,2,1,Sun Apr 20 2014 16:54:03,ur23893094,"yes, thx. didnt remember that van damme was in it...",,confirmed,,,
575,226880843,I Need to Know,[Solved]Female warrior movies,5,226880843,1,0,1,Sun Mar 9 2014 08:15:23,ur12201154,"I'm looking for two 80's / 90's female warrior movies.  [Solved]1: The main actress is suspended by her wrists by either ropes or chains, she managed to escape by stretching her arms that made her roll over so she could use her feet on the ceiling to get lose (or something).  [Nevermind]2: I believe this is a sci-fi movie, I remember seeing this text: ""Los Angeles 2050"", or at least anywhere near that year. A female warrior is in a desert near that city.",,,,,OP is looking for two movies
576,226880843,I Need to Know,[Solved]Female warrior movies,5,226881177,2,1,1,Sun Mar 9 2014 08:30:13,ur5232929,"Wild guesses:  - Red Sonja - Cherry 2000 - ""Xena""  What did the female warriors look like? Did they have long hair or short? Blonde or dark hair? Modern clothing (e.g. Tank Girl), tactical gear, spandex superhero suits (e.g. AEon Flux), prehistoric animal skins/leather (e.g. Sheena Queen Of The Jungle, or King Arthur), black leather (e.g. Barb Wire), or medieval/metal armour (e.g. Joan Of Arc)? What kind of weapons were they carrying?   ______ Something Happens - ""Parachute"" http://y2u.be/cuLcCmj4vMY",,,,,
577,226880843,I Need to Know,[Solved]Female warrior movies,5,226882723,3,2,1,Sun Mar 9 2014 09:26:34,ur12201154,"Well maybe Cherry 2000, but I just remember too little about the movie tbh so I guess I'll just abandon my request. Thanks!",,,,,second movie is unsolved
578,226880843,I Need to Know,[Solved]Female warrior movies,5,226881669,4,1,2,Sun Mar 9 2014 08:49:09,ur28305068,Rachel McLish does the chain trick in Aces: Iron Eagle III.,,solved,Aces: Iron Eagle III (1992),tt0103617,first movie
579,226880843,I Need to Know,[Solved]Female warrior movies,5,226882632,5,2,2,Sun Mar 9 2014 09:23:40,ur12201154,"Yep, that's the one, thanks!",,confirmed,,,
580,227572056,I Need to Know,80's-early 90's movie about a weird creature withgiant teeth that smiled,11,227572056,1,0,1,Tue Mar 25 2014 20:27:14,ur37263177,"I remember the opening had a bunch of ""chattering"" fake teeth at the beginning. Any ideas?",,,,,
581,227572056,I Need to Know,80's-early 90's movie about a weird creature withgiant teeth that smiled,11,227573531,2,1,1,Tue Mar 25 2014 21:08:09,ur49400342,"Were the giant teeth fake in the context of the story, or was it an obvious puppet with obvious fake teeth since it was obviously a puppet?""Italy invented the pizza, took it to New York...but Chicago perfected it."".",,,,,
582,227572056,I Need to Know,80's-early 90's movie about a weird creature withgiant teeth that smiled,11,227575093,3,2,1,Tue Mar 25 2014 22:01:05,ur37263177,It'd have to be a big puppet. What movie do you have in mind?,,,,,
583,227572056,I Need to Know,80's-early 90's movie about a weird creature withgiant teeth that smiled,11,227576536,4,3,1,Tue Mar 25 2014 22:55:28,ur49400342,"What did it look like? If it was a giant brain (alien) then it would be The Brain (1988).  en.wikipedia.org/wiki/The_Brain_(1988_film)  en.wikipedia.org/wiki/The_Brain_(1988_film)[url]en.wikipedia.org/wiki/The_Brain_(1988_film)[/url]""Italy invented the pizza, took it to New York...but Chicago perfected it."".",http://www.imdb.com/title/tt0094794/,,,,
584,227572056,I Need to Know,80's-early 90's movie about a weird creature withgiant teeth that smiled,11,227637931,5,4,1,Thu Mar 27 2014 10:30:29,ur37263177,I think it was a children's movie. Someone answered it for me a while ago but I forgot the title. It was a big bat looking thing and was a tan color.,,,,,
585,227572056,I Need to Know,80's-early 90's movie about a weird creature withgiant teeth that smiled,11,227648479,6,5,1,Thu Mar 27 2014 14:24:00,ur1208500,Munchie?,,solved,Munchie,tt0104938,
586,227572056,I Need to Know,80's-early 90's movie about a weird creature withgiant teeth that smiled,11,227700694,7,6,1,Fri Mar 28 2014 19:00:00,ur37263177,Munchie is correct! Terrible movie.,,confirmed,,,
587,227572056,I Need to Know,80's-early 90's movie about a weird creature withgiant teeth that smiled,11,227578185,8,1,2,Wed Mar 26 2014 00:25:23,ur2171053,"The ""Chattering Teeth"" segment of Quicksilver Highway (1997).",http://www.imdb.com/title/tt0119975/,,,,
588,227572056,I Need to Know,80's-early 90's movie about a weird creature withgiant teeth that smiled,11,227637957,9,2,2,Thu Mar 27 2014 10:30:59,ur37263177,I looked at Quicksilver Highway but that wasn't it,,,,,
589,227572056,I Need to Know,80's-early 90's movie about a weird creature withgiant teeth that smiled,11,227681526,10,1,3,Fri Mar 28 2014 10:11:42,ur10950773,"Little Shop of Horrors?  Haven't seen the movie in years, but the plant has teeth and Steve Martin is a dentist, so there might be something about chattering teeth at some point in the movie.  http://www.imdb.com/title/tt0091419/?ref_=ttmd_md_nm  Watch Veronica Mars!",http://www.imdb.com/title/tt0091419/?ref_=ttmd_md_nm,,,,
590,227572056,I Need to Know,80's-early 90's movie about a weird creature withgiant teeth that smiled,11,227700244,11,1,4,Fri Mar 28 2014 18:45:43,ur51667876,"You thinking of trilogy of terror? Karen Black, there was a voodoo doll that had teeth...",,,,,
591,229891440,I Need to Know,Searching for a film title.,2,229891440,1,0,1,Sun May 18 2014 16:12:24,ur41481459,"Hello there,  I am looking for a film in which following line appears: ""Summer's coming soon and as we move in the hallways of existence i'm constantly being reminded of impending reality i remember going down the colorado river as a child about halfway down there's this fruit plantation it looked like paradise on earth ripe cherries everywhere millions of 'em i lived in there for a week until i got caught after that, i never ate cherries again""  I stumbled over the audio sample in a track of ""Koxbox"" called ""Doppelgänger"". I know that the first part with ""I'll become true energy"" is from ""The Lawnmower Man"" and that the album was released in 1999. ""The Lawnmower Man"" was released in 1992 so maybe that sample might be from that era.  I also found out, that the lyrics were posted on these two sites: http://tinyurl.com/ndvbo7l http://tinyurl.com/p7h43hp  I already contacted Frank Kiehn Madsen (only one guy who is left from Koxbox) and told him about my issue but he didn't answer.",,,,,
592,229891440,I Need to Know,Searching for a film title.,2,229892817,2,1,1,Sun May 18 2014 16:45:52,ur49400342,"Don't know, but you double-posted.""Italy invented the pizza, took it to New York...but Chicago perfected it."".",,unsolved,,,
593,230338676,I Need to Know,Whats the name of this movie???,2,230338676,1,0,1,Wed May 28 2014 17:03:17,ur22458857,"So I don't remember much about the movie and I can t remember any actors or anything except some of the plot. I've been looking for the movie title for years.   I believe it's about a teenage couple probably in high school because the parents didn't want them together. and all I remember is in the movie ( and I cant remember if both were in the car or just one of them) but the couple(or one of them) tried to suffocate themselves in a car in the garage because they couldn't be together. I think one of them died but Im not sure on that part.   any help will be appreciated. Thanks, Rose",,,,,
594,230338676,I Need to Know,Whats the name of this movie???,2,230338729,2,1,1,Wed May 28 2014 17:04:34,ur10961052,Surviving ( 1985 )  A Distorted Reality Is Now A Necessity To Be Free,,unsolved,,,
595,228698783,I Need to Know,70s/80s movie - kid and a bird in a marsh?,4,228698783,1,0,1,Mon Apr 21 2014 13:55:02,ur37845658,"Hi, everyone! I'm looking for a movie I saw in school back in the early 80s (but might have been filmed in the 70s) about a boy and some kind of bird in (possibly?) a marsh he lives next to. It could be a heron or an egret or maybe a crane? I know that's almost nothing to go on, but it's one of those movies that you only remember enough about to haunt you.  Thanks!",,,,,
596,228698783,I Need to Know,70s/80s movie - kid and a bird in a marsh?,4,228704282,2,2,1,Mon Apr 21 2014 16:05:33,ur37845658,"Afraid not, but that looks like a movie I'd really enjoy. :)",,,,,
597,228698783,I Need to Know,70s/80s movie - kid and a bird in a marsh?,4,228706984,3,1,1,Mon Apr 21 2014 17:12:38,ur12535420,"Could it be Storm Boy (Australia, 1976)?",,,,,
598,228698783,I Need to Know,70s/80s movie - kid and a bird in a marsh?,4,228729277,4,2,2,Tue Apr 22 2014 06:56:35,ur37845658,"Thank you, but it doesn't appear to be that film. :)",,unsolved,,,
599,229748407,I Need to Know,Name of a movie with explicit sex scenes,5,229748407,1,0,1,Thu May 15 2014 08:34:20,ur4929808,"Could anybody help me to find the name of a movie, from which I only remember the strange opening?   It was in a kind of small swimming pool where a man and woman were making love (there was no talk, just kind of music and the opening credits). The woman was sitting on the man's laps as I recall.   Later the scene moved to a very luxurious house were a husband was cheating on his wife, and the wife was watching him through a hidden camera. She was showing it to another woman and told her that he was her husband. I still remember the short red dress of the woman and her pantyhose shining on her ass as the cheating husband took her clothes off. That is all I can remember and the movie was from 80's or 90's. Any hints greatly appreciated.",,,,,
600,229748407,I Need to Know,Name of a movie with explicit sex scenes,5,229754810,2,1,1,Thu May 15 2014 11:17:37,ur25774230,maybe one of these http://uk.askmen.com/top_10/entertainment/sexiest-swimming-pool-scenes_3.html I think it's showgirls but take a look for yourself ^^,,,,,
601,229748407,I Need to Know,Name of a movie with explicit sex scenes,5,229755875,3,2,1,Thu May 15 2014 11:44:45,ur4929808,"Thank you! It was not show girls, I am gonna check ""wild things"". But the opening sex scene was very brief.",,,,,
602,229748407,I Need to Know,Name of a movie with explicit sex scenes,5,229764751,4,3,1,Thu May 15 2014 15:19:06,ur5802786,"I don't know what it is but I know it's not, ""Wild Things"".  Here's to those who wish me well...",,,,,
603,229748407,I Need to Know,Name of a movie with explicit sex scenes,5,229785271,5,4,1,Fri May 16 2014 02:53:53,ur4929808,"Indeed, it is not wild things! Still hope somebody has got a clue...  Of coruse I am still a student! I am not yet ready to face the bad big world out there.  Akujo no kisetsu (1958)",,unsolved,,,
604,228632884,I Need to Know,in which film the ex-boyfriend hangs the dog covered in red paint SOLVED,4,228632884,1,0,1,Sat Apr 19 2014 21:34:39,ur52182743,"the film begins with the boyfriend chasing a girl through the subway train, as far as i remember... then goes to her apartment and paints the dog red then hangs it... but doesn't kill it, thank god... the girl gets home and is freaked out when she sees the dog...",,,,,
605,228632884,I Need to Know,in which film the ex-boyfriend hangs the dog covered in red paint SOLVED,4,228636230,2,1,1,Sun Apr 20 2014 00:05:09,ur15402041,Beautiful Creatures with Rachel Weisz.,,solved,Beautiful Creatures (2000),tt0221889,
606,228632884,I Need to Know,in which film the ex-boyfriend hangs the dog covered in red paint SOLVED,4,228640688,3,2,1,Sun Apr 20 2014 05:22:21,ur52182743,you're right... thank you...,,confirmed,,,
607,228632884,I Need to Know,in which film the ex-boyfriend hangs the dog covered in red paint SOLVED,4,228664168,4,3,1,Sun Apr 20 2014 18:49:05,ur15402041,You're welcome.,,,,,
608,229065057,I Need to Know,Old Probably 70s Horror Movie With Man Getting Top Of Head Sawed Off,3,229065057,1,0,1,Tue Apr 29 2014 20:42:05,ur5537560,"All I can remember about the movie is a man was tied up and a mad doctor type did different things to him until he finally sawed off the top of his head and then a girl came in and asked the mad doctor ""Can I help him?"" and the mad doctor said ""Yes as long as you don't untie him."" Then when the girl found out the man was dead she told the mad doctor ""You took the life of another.""",,,,,
609,229065057,I Need to Know,Old Probably 70s Horror Movie With Man Getting Top Of Head Sawed Off,3,229075189,2,1,1,Wed Apr 30 2014 03:49:44,ur49400342,"You already asked this question here: imdb.com/board/bd0000001/nest/228529903 just bump it instead of starting a new post.  imdb.com/board/bd0000001/nest/228529903[url]imdb.com/board/bd0000001/nest/228529903[/url]""Italy invented the pizza, took it to New York...but Chicago perfected it."".",http://imdb.com/board/bd0000001/nest/228529903,,,,
610,229065057,I Need to Know,Old Probably 70s Horror Movie With Man Getting Top Of Head Sawed Off,3,229077877,3,2,1,Wed Apr 30 2014 06:10:09,ur5537560,"Okay, it doesn't matter really anyway, cause apparently nobody know the answer.",,unsolved,,,
611,230042443,I Need to Know,help finding the title of a movie (SOLVED byKingstonGraves + Hutch 48-2),7,230042443,1,0,1,Wed May 21 2014 18:15:22,ur52100948,"There was a film that I watched when I was younger but I can only remember it vaguely, it was a rather old movie so not anything recent. I remember that the nursery rhyme Oranges and Lemons was used in it, and I remember a clock that kept striking. It was in a big house and there were a group of people, I think it may have been a mystery kind of film. Sorry there isn't much to go on but that's all I really remember, I'd just really like to know the name of the film so I can watch it again.  Thankyou :)",,,,,
612,230042443,I Need to Know,help finding the title of a movie (SOLVED byKingstonGraves + Hutch 48-2),7,230043027,2,1,1,Wed May 21 2014 18:27:56,ur14326876,"The nursery rhyme Oranges and Lemons is used in ""Whoever Slew Auntie Roo?"" (1972) http://www.imdb.com/title/tt0067983/reference  Marriage is like a deck of cards. From a HEART and a DIAMOND to a CLUB and a SPADE",http://www.imdb.com/title/tt0067983/,,,,
613,230042443,I Need to Know,help finding the title of a movie (SOLVED byKingstonGraves + Hutch 48-2),7,230043826,3,2,1,Wed May 21 2014 18:45:13,ur52100948,"I don't think that's it unfortunately but thankyou for the suggestion anyway, it's much appreciated :)",,,,,
614,230042443,I Need to Know,help finding the title of a movie (SOLVED byKingstonGraves + Hutch 48-2),7,230048540,4,1,2,Wed May 21 2014 20:33:27,ur8619347,"Could it be ""  the old dark house  (1963) http://www.imdb.com/title/tt0057379/?ref_=nm_flmg_act_88""??  from Wickipedia (Cultural references): ""In The Old Dark House (1963), Casper frequently quotes lines from ""Oranges and Lemons""."" http://en.wikipedia.org/wiki/Oranges_and_Lemons   It's important in the end of the film, because the rhyme helps the hero disarm a bunch of house clock bombs set to go off and blow the house up.  Here's the trailer: http://www.youtube.com/watch?v=lJvtB4CS3IM     On a dark and lonely road, stands a harmless looking man...Pick him up at your peril",http://www.imdb.com/title/tt0057379/?ref_=nm_flmg_act_88,solved,The Old Dark House (1963),tt0057379,
615,230042443,I Need to Know,help finding the title of a movie (SOLVED byKingstonGraves + Hutch 48-2),7,230050221,5,2,2,Wed May 21 2014 21:18:27,ur0109625,"... just saw it recently for the first time. IIRC, the clocks of the house also play the ""Oranges & Lemons"" tune when they chime the hour.  ""As quickly as you can ... snatch the pebble from my hand."" Honga-Hula!",,solved,,,
616,230042443,I Need to Know,help finding the title of a movie (SOLVED byKingstonGraves + Hutch 48-2),7,230050247,6,2,3,Wed May 21 2014 21:19:08,ur52100948,YES THAT'S IT!!!! :D Thankyou so much :D,,confirmed,,,
617,230042443,I Need to Know,help finding the title of a movie (SOLVED byKingstonGraves + Hutch 48-2),7,230053767,7,3,1,Wed May 21 2014 23:28:39,ur8619347,"Glad to help out.          On a dark and lonely road, stands a harmless looking man...Pick him up at your peril",,,,,
618,228063224,I Need to Know,Film with flying 'out of closet' beast,6,228063224,1,0,1,Sun Apr 6 2014 13:19:46,ur3555081,"Does anybody know the name of the old science fiction film where there is an alien who has come to earth who looks human, and he unleashes some kind of weapon or perhaps animal that comes out of a closet and envelopes the head of the person he's trying to defeat?   The alien looks vaguely like Broderick Crawford, if I remember right. At one point he's chasing someone in a car, and he somehow sends the message ""you can't get away from me,"" or something similar.   I saw it only once, around the 60's or early 70's, and it was pretty memorable, so I'd love to know what the name of it was.   ""Extremism in the pursuit of moderation is no vice.""",,,,,
619,228063224,I Need to Know,Film with flying 'out of closet' beast,6,228063326,2,1,1,Sun Apr 6 2014 13:22:21,ur35795025,"Sounds like,It Conquered the World (1956)  Trailer : https://www.youtube.com/watch?v=5vD-Z56Px_k   Http/1.1 Service Unavailable",http://www.imdb.com/title/tt0049370/|https://www.youtube.com/watch?v=5vD-Z56Px_k,,,,
620,228063224,I Need to Know,Film with flying 'out of closet' beast,6,228063567,3,1,2,Sun Apr 6 2014 13:29:18,ur35795025,There's another similar Corman film...  Not of This Earth (1957)  Trailer : https://www.youtube.com/watch?v=RwlzH9Nmn_k   Http/1.1 Service Unavailable,http://www.imdb.com/title/tt0050778/|https://www.youtube.com/watch?v=RwlzH9Nmn_k,solved,Not of This Earth (1957),tt0050778,
621,228063224,I Need to Know,Film with flying 'out of closet' beast,6,228063951,4,2,1,Sun Apr 6 2014 13:39:26,ur3555081,"Thanks. Not of this Earth looks a little more promising. The alien in the trailer does look quite a bit like the one I remember.   ""Extremism in the pursuit of moderation is no vice.""",,,,,
622,228063224,I Need to Know,Film with flying 'out of closet' beast,6,228064051,5,3,1,Sun Apr 6 2014 13:42:05,ur35795025,Here's a scene from Not of this Earth with the bat creature :  https://www.youtube.com/watch?v=7q2FyvMAAXc   Http/1.1 Service Unavailable,https://www.youtube.com/watch?v=7q2FyvMAAXc,solved,,,
623,228063224,I Need to Know,Film with flying 'out of closet' beast,6,228065378,6,4,1,Sun Apr 6 2014 14:19:26,ur3555081,"Yes, I think that's the right one! Thanks again. I notice on the board for the film it's called a ""face-hugger"" and is proposed as an inspiration for Alien.   ""Extremism in the pursuit of moderation is no vice.""",,confirmed,,,
624,230305191,I Need to Know,asian film?,1,230305191,1,0,1,Tue May 27 2014 22:09:23,ur24517620,looking for an asian film where a peeping tom climbs a latter to a window on a woman having sex. it looks like a small apartment. it's definitely asian i'm not sure if it's korean or japanese. anyone have any idea?,,unsolved,,,
