thread_id	domain	type	source	request
227858888	movie	extra	imdb	Looking for title of recent movie. I believe it is Australian and it's basically about two guys painting stripes down the middle of a highway. It seems that it was a comedy of sorts. It came out sometime in the last 4-5 years. Sorry, that's all I've got to go on. I saw the cover of the video in passing once or twice and thought about seeing it but haven't yet. Now, I REALLY wanna see it and cannot recall the title! ...I feel a bit like Burgess Meredith right now. Tell me, you love your country? Well, I've just died for it.
227865500	movie	extra	imdb	Stella Stevens cameo role?. A US comedy film I saw around early 90's. One scene was two older men in a hot tub, I'm sure one of them was Dick Van Patten, they are about to be seduced by Stella Stevens(sure it was her) but she slowly reaches under a towel and grabs a knife. I also remember the other man later holding a poodle (i think) in a car and then saying 'Here comes a puppy storm' and blows on the dog. Want to know what film it was. Saw it a few times repeated on my cable channel all that time ago.
227872101	movie	extra	imdb	SOLVED! Outer space sci-fi tv series imported into USA in early 1970s. Someone out there who's an expert in science fiction movies and television please let me know. I remember a television science fiction series back in the early 70s and I believe it was imported from the UK. This is the scenario: Earth had been totally devastated and left radioactive and uninhabitable after World War III. The survivors combined their remaining resources to create an unbelievably massive space 'ark', the length of a country county. That is the backdrop. Over the succeeding years, the space ark's inhabitants were divided into tribes living in successive sections of the traveling space ark. These different peoples living in different sections appeared to be living at the level of the 19th century, some with vestiges of the 20th century. During each episode, a traveling group of two men, a woman, and a young boy journeys through each ark section, meeting each section's tribe or 'society' and interacting with them, sometimes at peril because most of the time the travelers were not welcome and the local 'society' or tribe might be openly hostile and suspicious. I could not really understand what this traveling group were looking for. They just seemed to be traveling straight through the endless space ark, looking for, 'something', possibly the secret of the space ark itself. One of the two men carried a crossbow for defense but I never recalled him shooting it. The group got into danger during each episode but always managed to talk their way out of it or make the right friends who rescued them or opened the way forward for them. Each episode began with this group entering a new inhabited section of the space ark and meeting its tribal inhabitants. Each section was HUGE. Then the episode was about the group trying to meet people and gather information, getting into trouble, getting out of it and at the end of the episode departing the ark section. Oftentimes the group made close friends who sometimes saved their lives or else provided critical information for the group to continue their journey so the end of the episode might be a bittersweet farewell to new friends, or else after escaping danger, a lonely exit into the next ark section.
227874225	movie	extra	imdb	Looking for a weird movie - Solved. Was in and out of a room that had a weird little movie playing so I caught bits and pieces throughout. This couple found themselves trapped on the junkyard-like property of a weird and twisted old man. I'm not entirely sure how these people got there but the obvious point of the movie was for them to escape. I don't know the main characters' names so I'll call them John and Jane. The old man seemed to enjoy tormenting the couple. One odd thing about the man was that apparently his nose was removable. Living with the old man was a very strong red-headed woman who in one scene was carrying Jane over her head. There was also a police woman living on the property and two very large, very fat and ugly babies. There's one scene where the red-head attempted to throw Jane into a fire pit but the babies pleaded with her to put Jane down, presumably to play with her. Eventually John and Jane managed to escape. They went to the police and told them everything that happened there. The incredulous police asked the two to accompany them to the junkyard so they could identify the old man and his cohorts before they arrested them. The police went to the junkyard in force and the couple knocked on the door to lure the old man out. When he emerged he pretended to be some sweet old man. When the couple try to tell him it is over he points behind them and the couple are horrified to learn that the entire police force were friends of the old man. It looked like John and Jane would be trapped in hell again when all of a sudden something underground started to explode and the ground started to fall out beneath everyone's feet. John and Jane escape as almost everyone else is killed. The movie ends with John waking up in front of a TV that's reporting the aftermath of the explosions. A reporter questions one of the survivors and it is revealed to be the old man. He claims he is going to stay with ""relatives"" now. The old man has John's driver's license, flashing it in front of the TV camera and showing off to John that he knows where he lives. A horrified John runs straight through a wall and leaves a human shaped hole. I know these fragments aren't much to go on but does anyone have any idea what I'm talking about?
227875487	movie	extra	imdb	SOLVED-Trying to remember title of 70's comedy. This movie would have been around the mid to late seventies. In the movie there are two guys and a girl who are having lots of money problems. In one scene they are in a grocery store and while shopping someone comes in and holds the place up. They are in the back of the store so they start laughing and fill up the shopping cart with everything they can grab. When the cops show up they run out the front door with their cart and one of the guys laughs and says something like ""go get'em coppers!"" In another scene they eat a can of dog food because they couldn't afford to buy anything else. Also I remember the two guys both start liking the girl and that causes problems. Sound familiar to anyone?
227879388	movie	extra	imdb	NEED TO FIND THIS MOVIE!. Looking for an old movie about a couple who has a royal jester to their home for dinner and he dies at the table and they get creative disposing of the body. They end up leaving it at a doctor's door, and he and his wife get creative about disposing of the body. I think it's set in the Middle East. Can anyone help?
227886409	movie	extra	imdb	Foreign film about despression and isolation. I've been trying to find a film i saw many years ago. It was a foreign film (french i believe) that appeared to had been shot in the 70's or 80's and was approximately 3 hours in length. It had beautiful cinematography and many long takes with the camera in a fixed position, typically showing the kitchen of the main character's apartment. There were also long stretches of film with no score and no dialogue The main character is a mother who's son has grown and moved out so she lives alone. The film can be difficult to watch since it mainly portrays the main character's increasing loneliness, isolation, depression and her attempts to find meaning in her life. If I recall correctly, she tries her hand at prostitution near the film's end and eventually commits suicide. Sadly, I cannot recall much more about the film but i'd very much like to find it. I'd appreciate your help.
227887116	movie	extra	imdb	Movie name. An Australian crime family drama where one of the younger members turns and gives evidence against the brothers.
227892580	movie	extra	imdb	Recent film I saw I need help with... At the start of the film, either a man or woman complains that their partner is cold in bed and then the partner comes out the bathroom and then the other one realizes that it's not their partner that is cold in bed with them..then I forget what happened, but I know it was nothing to do with the rest of the film?? Weird.
227898357	movie	extra	imdb	Old black + white film. Please help! I wanna say it's from early 50s, I can only recall the first 5 mins of it. It starts off as a family of mother, father, young son, pilot board a small aircraft. Then the plane crashes over a snow capped mountain range and rescue teams compare aerial photos and realize there is a survivor so they go. And that's all I can remember. TIA!!
227904746	movie	extra	imdb	SOLVED. Trying to remember the title of a film I saw a few years ago.. I can't remember if I saw this on TV or watched the DVD at a friends house or hell it might have even been at a film festival or something. But it was only a few years ago, like maybe 2010 or so and it wasn't very good which is probably why I can't remember the circumstances under which I saw it but I kinda wanna see it again because the idea interested me and I think I may have been too quick to judge it. But anyway, I can hardly remember the details but I'll try and describe what I recall best I can! It was about this girl, who like worked in a convenience store or something and she was really lonely but then met this guy who she liked. It turned out I think that she was too ticklish for sex so the guy wouldn't stay with her. In response she went out and tried to have sex with a bunch of people so she would experienced enough for this guy... It's kinda ridiculous, but I wanna see it again! Anyone know what the film is??? Googling the details has proved fruitless. The REAL 2011 4th of July Rumble Winner
227909676	movie	extra	imdb	Monster on oil rig (NOT The Intruder Within) SOLVED. Early 2000s, low budget. Has a semi-famous actor in it (kind of like a Ron Perlman, but not him). I am not sure where the monster comes from, I think it gets pulled up from the ocean floor maybe? But it's not noticed straight away. It stalks around killing off the cast one by one. I think there is some huge storm going on at the same time and they can't leave the rig. The only other thing I remember is the movie was REALLY poorly lit. Almost every scene was too dark. ""Worthington, we're being attacked by giant bats!""
227911198	movie	extra	imdb	A few films I'm looking for (SOLVED). The first, and probably most obscure, is an oldish horror drama I watched as a young teenager. It was black and white, and the first half mostly involved a man living with his overprotective mum. I think, if I recall, she kills people. He ends up killing her by covering her face in cellophane. It was very oddly filmed, almost eraser head style. Will most likely be from the late 80s early 90s. I've never heard or seen anything about it since. It may have been foreign, I can't recall. Second might be easier, Spanish I think film about living in a bunker with these powerful spirits that chase them. Movie is focused mainly on a young bit, I think his name is Sasha. Twist at the end but don't want to give spoilers. Thanks to anyone who can help.
227913598	movie	extra	imdb	Sci Fi story (SOLVED). What was the movie where the person's brain kept growing and overwriting the emotional centers of the brain, getting more and more complex in the neural pathways until iut had overwritten all emotions for higher intelligence, doing away with all negative emotions then ultimately all emotions... Damn what was that from? A movie or tv show or something.... I think there was a synthetic drug used and he was going to completely lose his humanity, but they were able to create some kind of drug to counteract it and he became normal again before it was too late Not Star Trek episode with Barclay, it's a more recent thing. There's even a scene where they're discussing how at first it just made sense to overwrite emotions like pride and greed and jealousy, but after awhile it became too easy to overwrite all the other emotions... ~*~ http://www.jmberman.com
227916418	movie	extra	imdb	SOLVEDhelp me identify film. For whatever reason I remember watching this film back in the mid 90s sometime. There was an autistic boy who drew pictures of his family members dying. The one I remember was of his grandfather who had his oxygen tank turned off. The mother thinks he the one doing it. But at the end its revealed theres someone living in the attic.
227917465	movie	extra	imdb	Identify (medieval?) film. I only remember two scenes clearly enough that I think are really part of this one film: In one scene people were laying bricks or pallets on top of one man that they wanted information (a name?) from and continued until he died. In another one, a bearded man with long curly hair and bad yellow teeth was given a paper to sign that he is aligned with the devil or the son of the devil who knows. He refuses so he is hanged. ~Lance
227917496	movie	extra	imdb	Australian AFL Movie.. Hi there, This is a tricky one, with not much to go on, but I don't suppose there are that many AFL movies out there. I remember seeing it as a mid-day movie, in the late eighties early nineties I think. It was about a local AFL team, and the thing that caught my attention is that it seemed to be filmed in Riverstone NSW as I can remember seeing what I thought were local sights, as I was living there at the time. Not much to go on, but any ideas appreciated. Cheers No Daniel Craig, I Expect You To Die.
227919394	movie	extra	imdb	Three headed dog in some sort of B-movie/Army of Darknes like flick... Hi. I remember seeing this movie on tv back in my childhood, guess it was the mid 90's. I'm pretty sure the movie was from the late 80's or early 90's - it had quite a late 80's/early 90's b-movie monster/horror/adventure feel to it, and seemed a bit inspired by movies like Evil Dead 2 and Army of Darkness. I really don't remember too many specific scenes, though it made a great impression on me. The stuff I recall best is from the beginning where the main character is driving in a deserted desert-like area with his girlfriend, when they suddenly are attacked by some sort of demonic warrior, who defeats them and kidnaps the girl. It most likely brings the girl to hell, because the main guy follows them, and it doesn't last long before he is standing in front of this gate that's guarded by Cerberus/a stop-motion animated three-headed monstrous chained dog, which he defeats and then proceeds on to battle other types of demonic creatures in his quest to save his girlfriend - mostly in a rather Ash-like way, with funny/medieval weapons and a shotgun, if I recall correct.. I don't recall much else, except that the movie had this grainy/yellow style, and it really was a real cool b-movie, with great cheesy effects, gore and dialog.. I really hope somebody can help, I've been wanting to see this movie again for ages. :) Yo!
227927414	movie	extra	imdb	Please name this film for me.. At the beginning a baby boy is given up and left to float in a basket on a river. The baby is bought up by gorillas or monkeys. Years pass and as an adult he is discovered by someone and is bought back into humanity but he finds it hard to cope and when he gets angry he kids someone by beating them like a gorilla would. It must have been made in the late 80s to early 90s. I hope this is enough information. Thank you.
227928776	movie	extra	imdb	Movie title help [Solved]. Dear forum members, I'm looking for the title of a movie which I only remember one scene from. One sees a camera team filming a woman dressed in white how she walks across a meadow (left to right of screen). The style of the people and surrounding is 60/70s hippie-ish. Along her path across the meadow, the woman passes by a few odd things. A team of men carrying a big mirror where the camera team is reflected in and filming itself (on purpose). A physician who gives shots to adults who then turn into children (the adult gets the shot, walks behind a rug which is held up, and a child jumps out on the other side of the rug). After a few people, the physician gives himself a shot to become a child. Another scene happening is a voluntary crucifixion. They guy is put on the cross and raised, but as he sees the woman dressed in white walking by, apparently changes his mind and wants to be taken down. There's only music playing in the background (I'm actually looking for the song title), no words are spoken, and the entire scene described above is maybe 20-30 seconds. The woman eventually walks up a little hill on the meadow and disappears behind it with kids following the woman. Thanks!
227933225	movie	extra	imdb	Movie/TV character 'Fogel'?. a nerdy guy? a picked on guy? since the 2000s ? wow.. so.. friggen .. escaping me.
227935783	movie	extra	imdb	[SOLVED] Film Title - Featuring Mentally Handicapped Man. At some point in the early 80's, there was a film (possibly made-for-TV) that featured a mentally handicapped man, still living at home with his parents. The only specific detail is this: At one point in the movie, his mother gives him a Boba Fett lunchbox. It's not ""Bill"" (starring Mickey Rooney), but it would have been around that time (1981). Thanks!
227937543	movie	extra	imdb	a mother starts to meet up with a father in?(SOLVED by mrsronswanson). hello, hoping that somebody might be able to help though i can only remember little about the movie (not even sure if it is from a movie, maybe is from a series but think it is from a movie), sorry, still perhaps someone can help: a mother meets a father in a park one day while she is there with her child. they get along great and so are happy when they run into each other again the next day, they start to meet up daily because they feel they can talk so well, something like that. i think she is married, perhaps he is too, i think they are honest about that to each other... i think her husband finds out about the 'meeting up with that man', not sure what happens then, really mind-gone-blank about the rest of the plot. i know it is not much and perhaps something that has been in quite a few movies so... it is because i just saw something similar in a Judging Amy episode that this made me think ""hey i have seen this before but where??"" can't really put an exact date to the movie i am looking for, not older than 10 years is my guess, cannot really tell what actors but think quite famous. i almost see it in my head, then it goes again, then seem to think i can guess what actors but then it goes again so therefore: help! :) thanks in advance!
227947754	movie	extra	imdb	Movie Title?. Comedy about a christian school, crazy youth leader runs out onto stage and does like a backflip or something all psyched up on jesus. Talking about teen pregnancy or something. I remember one female actress totally hating on the whole school or whatever. Movie was prob within last 10 years or so
227952719	movie	extra	imdb	Solved!!!!!! girl doesn't realize she got dumped? Solved!!!!!!. Do any of you recall a show or movie where a guy breaks up with a girl and she doesn't realize it (she just thought they were having a talk) and she kisses him the next day and he has to break up with her all over again? I only remember that scenario, not the characters or setting or anything. Dammit! You're welcome.
227953495	movie	extra	imdb	'You are making a large mistake.' SOLVED. I remember this line but not the movie, the situation, or the actor. I believe it was said with an Hispanic accent. It's not from Witness. ~~~~~~~~~~~~~~~~ Why Richard, it profits a man nothing to give his soul for the whole world... but for Wales?i
227960868	movie	extra	imdb	Who played this angel?. There's a film (late '90s or early 2000s) with a scene in which a female angel, who relishes being violent just a little too much, has her foot on the neck or head of the film's protagonist (or one of the protagonists), as he lies on the floor. Who played the angel and what is the film? For some reason, I have misremembered the angel as having been played by Tilda Swinton. Set me straight!
227974685	movie	extra	imdb	SOLVED Name of a British B-movie from the 60's(ish). Driving me mad trying to remember this one. Sorry but I've confused it with The Day the World Ended so there are only a few features I'm fairly sure of. -I think most of the population are simultaneously made unconscious somehow, so the film has a sort of recent apocalypse/holocaust sort of feel. -Various people end up in a very nice looking rural town or village. They hole up in what I think is either a pub or hotel in the centre. The idyllic locations might have featured quite prominently as I remember them well. -There's a little European sports car that features. -I think some aliens in big space suits turn up, or maybe they're robots. I remember a bulky and slow moving 'baddie' suddenly being in the village. -I think there was some sort of abandoned military facility or warehouse that they end up going to, but I could be wrong about this one. -I'd guess it was from the 60's but it could have been the 50's. Any thought much appreciated!
227975726	movie	extra	imdb	The title of a black/white movie?. I'm looking for the title of a black/white movie. It's about a lonely man who witnesses a girl being abandoned by her father at her school or something. He then pretends to be her father and they are starting to bond. Please, someone? ""A night of honesty ends at daybreak""
227976880	movie	extra	imdb	Name of a movie. Please help SOLVED. He is a doctor. The girl is a journalist, writes about scientific discoveries (medicine). She stalks the doctor and his family, because she wants a life like that. She wants to take wife's place. She is a psycho, has a syndrome or something. He sued her at the end and she goes to jail. (she is seen talking to an imaginary girl friend on the way to prison) And you are about to read a book that my foot wrote.It's called on the road to in your ass
227977576	movie	extra	imdb	[SOLVED] Man is made to believe he's grown overnight. I'm trying to remember where this is from: A man wakes up in a tiny bed, which makes him believe he's turned into a giant, but as he stands up, he bursts through the roof, revealing that he was actually put inside a minigolf or children's playhouse as a prank. Does this ring any bells?
227993759	movie	extra	imdb	HeadHunter Movie. I'm looking for a movie, not the movie Norwegian film. This one came out around 2005/2006. A guy tries to get this other guy, to work for this company, and he refuses, so the head hunter terrorizes him and his family. I think the name may start with the letter ""p"", but not sure. The head hunter is on some kind of medication, becuase it shows him taking prescription pills. Some of the quotes are ""I'm a head hunter"" ""that is music to my ears"". This one is when the head hunter is talking to the guy at a police station interrogation room. THe head hunter convinces him, that he knows all the cops and that no one would believe him, if he tried to report him. ""keep it above 78%"" The head hunter tells the good guy this, after he convinces him to take the job. There is a scene where the good guy, is taking his daughter horseback riding. Another scene scows the good guy at his office, running while on a cell phone, telling his wife to get out of the house.
227997463	movie	extra	imdb	Can't think of anime series name (solved). I watch an episode a few years ago. The art style is like Akira. The characters wear space suits similar to genuine '60s era NASA suits. I think they inhabit a floating city possibly and have races in souped up vehicles,
227998871	movie	extra	imdb	Movie title or actor's name, please-SOLVED. There was a western comedy either in the 60's or 70's about two make best friends. One black and one white. They would go from town to town running scams. For the white guy would pretend that the black guy (his best frfiend) was his slave. Thanks The easiest thing i have ever had to do was give my heart.
228003729	movie	extra	imdb	TV movie or mini series for the early 2000s. All I remember is this girl can see this man but no one else can and I think he was satan or someon else and there's one scene in jail he bites his finger of also there's a black actor in the show
228007556	movie	extra	imdb	*Solved* Movie name help?. Okay, so I watched this years ago. It was terrifying. It was about a women name Dana/Dania/something like that. There isn't much I remember but here are some things: She is in a store with a lot of people but then suddenly everyone disappears, her teen daughter is acting up and asking graphic sexual questions, she imagines glass falling of something and her head is severed, etc. Also, I think at the end she is homeless, pushing a cart of things, looking at her family that she is no longer a part of? Sorry, it is vague, but does anyone know the name of this movie?
228014535	movie	extra	imdb	Man goes to future, becomes a woman, wants to marry past *solved*. This is a weird episode I had seen on a anthology series along the lines of Outer Limits or Twilight Zone. From what I remember is that a man that is seriously in love with himself, goes into the the future to become a woman (I thought it was Yancy Butler), then wants to be romantically involved with her past male self. Does this sound familiar?
228020008	movie	extra	imdb	SOLVED - What's the name of that robot movie?!. I'm looking for the name of the film. I've only seen the trailer, I feel like the trailer was out a few years ago, and I remember being excited for the film and then forgetting about it. From what I can remember, it looked like a dark gritty film where someone has built a prototype android-ish robot and then he willingly (or accidentally) gets his mind put into it. The trailer seemed to suggest that he spent the film on the run after that. If I recall correctly, the robot was all black, with a mouth-piece that looked like it could be a speaker or the filter from a gas-mask. Anyone know what I'm talking about? Been looking for a while and it's driving me crazy!
228028359	movie	extra	imdb	Help Identify obscure brit tv shows. there are 3 shows in particular i cannot remember the titles for and can only remember vague details of the story. any suggestions are appreciated. Show #1: all i really remember is the main character of the show has short dark brown hair (kind of looks like a stereotypical mechanic). the story takes place in blackpool, ensemble story. but the main plot is murder mystery in a comedy/thriller genre, very surreal though. i believe the main character has a shoot out in a gorilla suit towards the conclusion. confronting his long lost father or something? his mother was murdered perhaps. characters are bizarre for the most part almost in the vein of pyschoville type shows, mystery/intrigue themes. **SOLVED** Funland Show #2: creepy short stories, from medley of directors i would imagine. i only recall a couple of stories. one of them was exploring the killer cell phone theme, with a business man who can't live without his phone, then disover his phone is trying to kill him and his wife. another one was, a guy finds a brain in a jar and it speaks to him telepathically or something, the brain pretends to be his friend but ends up trying to kill him and steal his gf or something like that. and another was, a man and wife are trying to build an extension on their house, but the builders are unreliable and the wife has to make ridiculous amounts of tea for the builders, ends up accidentally killing one of them or something so the man and wife bury the builder under the patio?? Show #3: revolves around a couple of bouncers who get fired from their strip club or whatever. they end up travelling the countryside with a caravan no money and getting into mischief. its a pretty straight up comedy from memory. **SOLVED** max and paddy road to nowhere Show #4: revolves around a strip club owner or possibly just some kind of night club, the owner is in a wheel chair or some kind of disability. another straight comedy show, which mostly consist of terrible entertainment at this struggling strip bar/night club. all the patrons are like.. ugly for lack a better word and just generally droll people, more about surreal humour i guess. **SOLVED** pheonix nights If you have any suggestions as to what these titles might be please share!!
228031541	movie	extra	imdb	A film about an angel who comes from hell?? SOLVED!!!. This is an oldie. Starts in hell, where there are families, moms, dads, kids, and people are being tortured. Then a white angel appears to the mom and dad of some girl and she climbs up out of hell to be amongst the humans. The one thing I do remember is the size of her feet. Anyone know? SOLVED!!! I new it had the title DARK ANGEL in it. It's actually Dark Angel: The Ascent. Found it right here on IMDB, lol
228035568	movie	extra	imdb	Native American movie. I'm looking for the name of a movie that I saw as a child in the early/mid 90's. The storyline involved a white man who ends up living with a Native American tribe and they joke with him that he will have seven wives in the future. He laughs it off but later in the story he does end up having seven wives. The following details are fuzzy and I could be mixing up two different movies but the male character either (a) falls for and marries a native girl and they have a child together OR (b) he happens upon a native girl in the middle of giving birth and later they have a relationship and they raise the baby together. The final thing I remember is the native girl is brutally murdered by a soldier during an attack on the tribe. The solider shoots at her while she is running away with the baby strapped to her back. She manages to get up several times but the soldier keeps on shooting until she and the baby are dead. http://www.last.fm/user/DeleriumGirl
228045962	movie	extra	imdb	Kids cop film I cant remember (Solved). The cop in the film looks like tom selleck, He has a mustache, wears a leather jacket, a rides a motorbike. He take care of a kid who possibly witnessed a crime. I think it may have been out in the 80's possible early 90's. Can anyone tell me what this film could possibly be?
228046195	movie	extra	imdb	French high drama movie? SOLVED. Hello I'm looking for a French (I think) movie. It's about a man who loses his family tragically, not sure what happens after that but I do know he again marriages but in the end he looses that family also. I guess it should be from the 80's maybe. Anyone? ""We Don't Take No *beep* From A Machine""
228047721	movie	extra	imdb	Help me figure out what late 70s/early 80s Italian horror movie this is!. Hello--- I remember reading in a book a list of horror movies that traumatized Eli Roth as a youngin... one of them he described as a 70s/80s Italian horror about 2 hot young ladies who spend the whole movie driving around and teasing guys and it's basically a sex comedy until the end when 2 killers catch them and brutally kill them. When this is happening one of the killers accidentally steps on the radio and it starts playing disco music. Apparently it's really disturbing and barely findable today... Anyone know what this is???
228059518	movie	extra	imdb	Foreign movie title needed. Hi, does anyone remember a movie plot about a female teacher blackmailing a male student to continue an affair? His brother was in the navy on a submarine named sea wolf or something like it?
228077088	movie	extra	imdb	TV show about three people stopping squatters and band renters (solved). I think it was on spike. It was a ""reality show"" about a husband and wife and their friend that would visit rental properties where things had gone wrong and ""fix"" the problem. The ""main"" person was mostly bald with a small bit of hair on the back of his head. They drove around in a jacked up excursion. Anyone know the name of it please. Thanks. ""If I ever kill you, you'll be awake, you'll be facing me, and you'll be armed."" - Mal
228077577	movie	extra	imdb	Name of a movie where a teacher and her students are kidnapped (Solved). It's an 80's or early 90's film. I remember it very vividly. A teacher and her class of kids are kidnapped by a group of masked thugs from their classrom and imprisoned in a cave. They are transported there by a van. The leader of the kidnappers wearing a Santa mask accompanies them. They somehow escape the cave only to run into the group of kidnappers in a farm house. They escape again into a forest and set up traps that eventually kill the thugs. Any help would be appreciated.
228091301	movie	extra	imdb	obscure late 80s one off british drama(SOLVED). the only bits I can remember are a scene where a man and a woman are on the street and the man vomits,and literally a few seconds later she tries to snog him.i remember thinking at the time,thats gross that hes just been sick and she wants to kiss him after he did that.i also remember another scene where theres a couple of guys and a couple of girls hanging out in a scruffy house/or squat.i think the guys haven't known the girls very long,and I think theyre looking to have a bit of fun with them.but I think theres some tension from the girls coz theyre sat on a sofa with their arms folded,and they seem moody.then the guys put on the record ''try a little tenderness''by Otis redding(I think)to try and get them to dance with them,but I cant remember if it worked or not.i cant remember any of the actors in it,which would've been a great help,but I remember the main characters being white and in the their late 20s/early thirties.i cant remember where it was set,but I get the feeling from my vague memories,that it was set on a northern(England)council estate,and most of the characters in it were scruffy drunks lol.thats about it,any help would be great
228096080	movie	extra	imdb	Satan movies: where are these scenes from? SOLVED. I thought these scenes were from The Omen series but I watched the FOUR of them and nothing... Scenes are vague, sorry. Scene 1: a man stabds in the top of a mansion and jumps to his death. Scene 2: investigators enter an abandoned hospital or convent. A ghost follows one of them with stretched arms, in a classical ghost-like walk. Every man has two nations, one of them is France. (B. Franklin)
228098713	movie	extra	imdb	Tearjerker from the 70s or 80s.... All I have a minute scene: A father who was bitterly disappointed that he had a son with impaired hearing suddenly becomes hopeful when he sees the boy working on a car and using the screw driver as a tuning fork to sense the vibration of the revving engine. Smoke me a kipper. I’ll be back for breakfast
228098875	movie	extra	imdb	Older black and white feel good movie. My mom and I watched this movie when I was a kid. Was about children that were in heaven (or some other world place) that could go back and be reborn. Girl and boy fell in love and girl and boy go back to earth and meet each other again. Kind of love based notebook meets What dreams may come feel to it, but I'm guessing 50s or so.
228116144	movie	extra	imdb	Which Andy Hardy (Mickey Rooney) movie?? (SOLVED!!!!). I can't find information about this onlin (unbleivably!). Given the passing of Mickey Rooney last night,I wantsd to findthe Andy HArdy film where he and the people of Carvel sing and dance/march through their town. I'm sure most movies buffs know which scene I'm talking about. I haven't seeen the whole picture in over 20 eyars and I've forgetten which one it is,in the series. HELP!!! Thanks in advance. Love rules & hate's for fools. (MR.) happipuppi13 *arf,man!*
228118525	movie	extra	imdb	help finding true movie. ive been looking for this for yrs and hope maybe someone could hep, its a true story about a woman who suffers from domestic abuse cant remember all the details but she gets away with her two boys and he still causes all kinds of bother,but its the ending that was the big shock, she has to let him see the two boys so she is standing at the door waving them goodbye as her ex husband drives them off for the weekend,the car gets to the end of the road and blows up,the ex had decided to kill himself and the boys,think it may have been an odyssey film
228125671	movie	extra	imdb	Action-martial-arts-w ar movie?. Yeah, another one of these. Long ago I recall seeing the tale end of what I remember as action/martial arts/war movie. I don't remember anything about the cast or plot details, but I do remember it had something to do with a few members of a special forces team captured by the badguy (a warlord of some sort, I presume) along with hostages and the remainder of the team has to save them. The thing that sticks out in my mind is a fight between the hero and the villain's big tough guy, and there's a part where the hero ends up in a chair against the wall. There's a desk between him and the bad guy. And the bad guy is trying to crush him with the desk. From what I remember, it's pretty ridiculous because basically it came down to one guy pushing against the desk with his upper body, and the hero in a chair pushing against the same desk (to keep from getting crushed) with his feet. Also, the parts I saw took place in more of a desert setting. Any thoughts? Thanks in advance. --- Truffaut: Do dreams have a bearing on your work? Hitchcock: Daydreams, probably.
228134109	movie	extra	imdb	Need help 2000s movie. A group of people in they're 20s 30s are stuck in a underground thing covered with a huge man hole cover and they can't escape and there's one girl telling what happened while being filmed and there's a scene a girl checks her phone but has no signal
228135855	movie	extra	imdb	*Solved* Australian horror movie?. This movie is from the 1970-1980. A young woman is chased in the house. She locked herself in the bathroom. Dirty old lady is looking through a key hole and says ""I can see you"". Then she is stabbed with a needle in the eyeball. Do you know the name of this movie?
228137341	movie	extra	imdb	Southern Motel. Any Ideas?. This is a long shot here I know, but does anyone recognize an indie type film based around a motel in the south, like Memphis, and is run by two black gentlemen wearing 50's style attire. All I can remember about it is a young Japanese couple check in, and there could be something about Elvis as well. I remember watching it in the mid nineties, so it was made around the early to mid nineties I'm guessing. Any ideas?
228138801	movie	extra	imdb	Old title. Hey, I am looking for two titles. The movies are quite old, but maybe some of you might of seen them. Here are my descriptions. Movie #1: It tells a story about a man in an asylum, which he entered after he had a car accident and suffered memory loss. Basically he was trying to escape the asylum. The had this futuristic white view, guards with white robes. The main character had longer hair with some bandages and scars on his head. There are also flashbacks of him before the accident, for example - him driving a cabriolet and showing a ring to his son and thus crashing into a truck. There was a scene in the asylum, where he beat the guards and one guard (or a patient) pleaded him for mercy by saying ""I have a family"". Movie #2: It has a sci-fi element of a professor, who somehow traveled in time to a wedding shot-out. He has this watch device, which can cure severe wounds and bring someone to life (if the wounds are not too severe). He saves the groom, who must find his fiance. Later on the professor dies in an explosion and gives a few more watches to the groom. The groom electrifies himself while holding to a bad guy and later the watch heals his wounds, so he could pursue in saving his fiance. Every time you have a near death experience, the watch automatically cures you and uses some sort of element (every watch had a few elements on it). The movie ends of the groom, the fiance and the antagonist having severe damages, just before that the groom shares the last watch with his fiance. At the very end the fiance and broom recover thus using the last elements of the watches, while the antagonist dies, because he did not have a watch on himself. I think both are B movies, somewhere from around 1990-2000. Anyone know what I'm talking about?
228141163	movie	extra	imdb	A sci-fi horror called Frost?????????. Saw a review about an Icelandic scientific party who get killed off one-by-one called Frost......bit NO sign on imdb...........is it under another title?
228145280	movie	extra	imdb	2 Movie Titles. i need help with those 2 movies 1 : its a kinda hero movie. this movie start with a man and his wife having sex or ( they are sleeping next to each others and the husband hand on his wife breast) and their little kid playing in his room until 2 guys enter their home and kill the parent later in the movie the kid have a superpower and when was learning to fly he vomit on 2 people.....that all what i remember.. 2 : dont remember alot about this movie but all i can remember is one scene , a teenager boy was escaping from mob guys or security guys and he jump on a roof of a house but he din't fell coz he shoes have somekind of a (breaking) system ,so this movie maybe was about a shoes with couple of gadgets in it , thats all
228148796	movie	extra	imdb	A movie about a man who has to be a perfect death machine SOLVED. there are the scenes that i remember: He was kidnaped or something like that he wakes up and doesnt know where he is He is being trained.. how to shoot, how to fight .. he starves and has to survive One of the trials is to look at fridge just a few seconds and try to remember everything in it.. He has to avoid bullets he is in the snow .. fighting, he has to kill or be killed.. he has to succed He doesnt know what is it for.. Please help me :)
